airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
IndiGo,6E-6117 | 6E-6684,12:00,Mumbai,10 hrs 35 mins ,22:35,New Delhi,"₹ 3,797",1 stop via Hyderabad,2020-10-05,0,2020-10-01,3
IndiGo,6E-168 | 6E-6409,06:25,Mumbai,11 hrs 05 mins ,17:30,New Delhi,"₹ 3,797",1 stop via Indore,2020-10-05,0,2020-10-01,3
IndiGo,6E-6752 | 6E-5045,09:10,Mumbai,11 hrs 40 mins ,20:50,New Delhi,"₹ 3,797",1 stop via Hyderabad,2020-10-05,0,2020-10-01,3
IndiGo,6E-6331 | 6E-637,05:55,Mumbai,12 hrs 05 mins ,18:00,New Delhi,"₹ 3,797",1 stop via Goa,2020-10-05,0,2020-10-01,3
Go Air,G8-322,21:35,Mumbai,02 hrs 05 mins ,23:40,New Delhi,"₹ 4,005",Non stop,2020-10-05,0,2020-10-01,3
Go Air,G8-327,05:45,Mumbai,02 hrs 20 mins ,08:05,New Delhi,"₹ 4,005",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-960,11:15,Mumbai,02 hrs 05 mins ,13:20,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-944,13:35,Mumbai,02 hrs 05 mins ,15:40,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Spicejet,SG-790,15:15,Mumbai,02 hrs 05 mins ,17:20,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-940,19:40,Mumbai,02 hrs 05 mins ,21:45,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-994,09:45,Mumbai,02 hrs 10 mins ,11:55,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-910,17:00,Mumbai,02 hrs 10 mins ,19:10,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-996,18:00,Mumbai,02 hrs 10 mins ,20:10,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Spicejet,SG-8158,19:30,Mumbai,02 hrs 10 mins ,21:40,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Air India,AI-866,07:00,Mumbai,02 hrs 15 mins ,09:15,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Spicejet,SG-8152,07:20,Mumbai,02 hrs 15 mins ,09:35,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-970,08:45,Mumbai,02 hrs 15 mins ,11:00,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Air India,AI-809,10:00,Mumbai,02 hrs 15 mins ,12:15,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Air India,AI-687,16:45,Mumbai,02 hrs 15 mins ,19:00,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
Air India,AI-538,21:00,Mumbai,02 hrs 15 mins ,23:15,New Delhi,"₹ 4,006",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-6374,09:50,Mumbai,02 hrs 05 mins ,11:55,New Delhi,"₹ 4,007",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-5047,08:05,Mumbai,02 hrs 10 mins ,10:15,New Delhi,"₹ 4,007",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-497,21:10,Mumbai,02 hrs 10 mins ,23:20,New Delhi,"₹ 4,007",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-6284,15:50,Mumbai,02 hrs 15 mins ,18:05,New Delhi,"₹ 4,007",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-439,18:35,Mumbai,02 hrs 15 mins ,20:50,New Delhi,"₹ 4,007",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-104,06:15,Mumbai,02 hrs 20 mins ,08:35,New Delhi,"₹ 4,007",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-749 | 6E-5042,15:35,Mumbai,04 hrs 55 mins ,20:30,New Delhi,"₹ 4,138",1 stop via Udaipur,2020-10-05,0,2020-10-01,3
IndiGo,6E-179 | 6E-276,12:35,Mumbai,07 hrs 50 mins ,20:25,New Delhi,"₹ 4,138",1 stop via Goa,2020-10-05,0,2020-10-01,3
Spicejet,SG-279 | SG-2645,11:55,Mumbai,20 hrs 15 mins ,08:10+1 DAYArrival : New Delhi06 Oct 2020,New Delhi,"₹ 4,247",1 stop via Jaipur,2020-10-05,0,2020-10-01,3
IndiGo,6E-5015 | 6E-423,06:15,Mumbai,06 hrs 30 mins ,12:45,New Delhi,"₹ 4,479",1 stop via Varanasi,2020-10-05,0,2020-10-01,3
Spicejet,SG-2642,14:30,Mumbai,04 hrs 40 mins ,19:10,New Delhi,"₹ 5,213",1 stop via Jabalpur,2020-10-05,0,2020-10-01,3
Spicejet,SG-704 | SG-988,06:40,Mumbai,14 hrs 45 mins ,21:25,New Delhi,"₹ 5,349",1 stop via Varanasi,2020-10-05,0,2020-10-01,3
Spicejet,SG-284 | SG-198,16:20,Mumbai,07 hrs 20 mins ,23:40,New Delhi,"₹ 6,085",1 stop via Bengaluru,2020-10-05,0,2020-10-01,3
Spicejet,SG-284 | SG-8706,16:20,Mumbai,21 hrs 30 mins ,13:50+1 DAYArrival : New Delhi06 Oct 2020,New Delhi,"₹ 6,085",1 stop via Bengaluru,2020-10-05,0,2020-10-01,3
Air India,AI-613 | AI-851,06:00,Mumbai,05 hrs 40 mins ,11:40,New Delhi,"₹ 6,106",1 stop via Ahmedabad,2020-10-05,0,2020-10-01,3
IndiGo,6E-5355 | 6E-2195,06:00,Mumbai,05 hrs 25 mins ,11:25,New Delhi,"₹ 6,184",1 stop via Raipur,2020-10-05,0,2020-10-01,3
Spicejet,SG-771 | SG-8129,10:35,Mumbai,10 hrs 15 mins ,20:50,New Delhi,"₹ 6,295",1 stop via Chennai,2020-10-05,0,2020-10-01,3
Spicejet,SG-771 | SG-8104,10:35,Mumbai,23 hrs 20 mins ,09:55+1 DAYArrival : New Delhi06 Oct 2020,New Delhi,"₹ 6,295",1 stop via Chennai,2020-10-05,0,2020-10-01,3
AirAsia,I5-1727 | I5-741,19:35,Mumbai,18 hrs 10 mins ,13:45+1 DAYArrival : New Delhi06 Oct 2020,New Delhi,"₹ 6,732","2 stop via Kochi,Bengaluru",2020-10-05,0,2020-10-01,3
Spicejet,SG-241 | SG-264,05:50,Mumbai,17 hrs 40 mins ,23:30,New Delhi,"₹ 6,925",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
Vistara,UK-621 | UK-674,07:30,Mumbai,09 hrs 25 mins ,16:55,New Delhi,"₹ 7,156",1 stop via Varanasi,2020-10-05,0,2020-10-01,3
Air India,AI-695 | AI-428,10:10,Mumbai,12 hrs 20 mins ,22:30,New Delhi,"₹ 7,156",1 stop via Varanasi,2020-10-05,0,2020-10-01,3
Spicejet,SG-678 | SG-8722,09:55,Mumbai,24 hrs 45 mins ,10:40+1 DAYArrival : New Delhi06 Oct 2020,New Delhi,"₹ 7,187",1 stop via Patna,2020-10-05,0,2020-10-01,3
Spicejet,SG-678 | SG-8481,09:55,Mumbai,10 hrs 35 mins ,20:30,New Delhi,"₹ 7,449",1 stop via Patna,2020-10-05,0,2020-10-01,3
Spicejet,SG-678 | SG-943,09:55,Mumbai,13 hrs 55 mins ,23:50,New Delhi,"₹ 7,659",1 stop via Patna,2020-10-05,0,2020-10-01,3
Vistara,UK-841 | UK-848,12:30,Mumbai,04 hrs 35 mins ,17:05,New Delhi,"₹ 7,681",1 stop via Goa,2020-10-05,0,2020-10-01,3
Air India,AI-669 | AI-474,12:00,Mumbai,09 hrs 30 mins ,21:30,New Delhi,"₹ 7,681",1 stop via Bhubaneswar,2020-10-05,0,2020-10-01,3
Air India,AI-669 | AI-424,12:00,Mumbai,11 hrs ,23:00,New Delhi,"₹ 7,681","2 stop via Bhubaneswar,Surat",2020-10-05,0,2020-10-01,3
IndiGo,6E-5914 | 6E-2038,12:45,Mumbai,06 hrs 55 mins ,19:40,New Delhi,"₹ 7,896",1 stop via Allahabad,2020-10-05,0,2020-10-01,3
Go Air,G8-351 | G8-134,08:55,Mumbai,13 hrs 50 mins ,22:45,New Delhi,"₹ 8,099",1 stop via Patna,2020-10-05,0,2020-10-01,3
Go Air,G8-351 | G8-2507,08:55,Mumbai,12 hrs 15 mins ,21:10,New Delhi,"₹ 8,361",1 stop via Patna,2020-10-05,0,2020-10-01,3
Vistara,UK-863 | UK-812,08:15,Mumbai,08 hrs 40 mins ,16:55,New Delhi,"₹ 8,424",1 stop via Bengaluru,2020-10-05,0,2020-10-01,3
Air India,AI-639 | AI-503,10:30,Mumbai,09 hrs 25 mins ,19:55,New Delhi,"₹ 8,424",1 stop via Bengaluru,2020-10-05,0,2020-10-01,3
Air India,AI-639 | AI-502,10:30,Mumbai,13 hrs 15 mins ,23:45,New Delhi,"₹ 8,424",1 stop via Bengaluru,2020-10-05,0,2020-10-01,3
Air India,AI-697 | AI-416,15:15,Mumbai,09 hrs 05 mins ,00:20+1 DAYArrival : New Delhi06 Oct 2020,New Delhi,"₹ 8,447",1 stop via Patna,2020-10-05,0,2020-10-01,3
Spicejet,SG-452 | SG-8379,13:00,Mumbai,24 hrs ,13:00+1 DAYArrival : New Delhi06 Oct 2020,New Delhi,"₹ 8,500",1 stop via Gorakhpur,2020-10-05,0,2020-10-01,3
Spicejet,SG-438 | SG-8379,10:55,Mumbai,26 hrs 05 mins ,13:00+1 DAYArrival : New Delhi06 Oct 2020,New Delhi,"₹ 8,500",1 stop via Gorakhpur,2020-10-05,0,2020-10-01,3
Vistara,UK-863 | UK-816,08:15,Mumbai,06 hrs 35 mins ,14:50,New Delhi,"₹ 8,529",1 stop via Bengaluru,2020-10-05,0,2020-10-01,3
Vistara,UK-863 | UK-820,08:15,Mumbai,12 hrs 15 mins ,20:30,New Delhi,"₹ 8,529",1 stop via Bengaluru,2020-10-05,0,2020-10-01,3
Vistara,UK-775 | UK-778,13:50,Mumbai,05 hrs 55 mins ,19:45,New Delhi,"₹ 8,731",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
Vistara,UK-771 | UK-778,07:30,Mumbai,12 hrs 15 mins ,19:45,New Delhi,"₹ 8,731",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
Air India,AI-675 | AI-701,06:10,Mumbai,13 hrs 15 mins ,19:25,New Delhi,"₹ 8,731",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
Air India,AI-671 | AI-554,09:55,Mumbai,14 hrs 25 mins ,00:20+1 DAYArrival : New Delhi06 Oct 2020,New Delhi,"₹ 8,731",1 stop via Chennai,2020-10-05,0,2020-10-01,3
Air India,AI-675 | AI-536,06:10,Mumbai,16 hrs 35 mins ,22:45,New Delhi,"₹ 8,731",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
Vistara,UK-825 | UK-838,09:15,Mumbai,05 hrs 45 mins ,15:00,New Delhi,"₹ 8,941",1 stop via Chennai,2020-10-05,0,2020-10-01,3
Vistara,UK-825 | UK-834,09:15,Mumbai,11 hrs ,20:15,New Delhi,"₹ 8,941",1 stop via Chennai,2020-10-05,0,2020-10-01,3
AirAsia,I5-317 | I5-979,10:45,Mumbai,11 hrs ,21:45,New Delhi,"₹ 9,035",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
Air India,AI-681 | AI-466,14:45,Mumbai,10 hrs 30 mins ,01:15+1 DAYArrival : New Delhi06 Oct 2020,New Delhi,"₹ 9,781","2 stop via Mangalore,Kochi",2020-10-05,0,2020-10-01,3
Air India,AI-675 | AI-402,06:10,Mumbai,07 hrs 20 mins ,13:30,New Delhi,"₹ 9,886",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
AirAsia,I5-740 | I5-983,08:15,New Delhi,14 hrs 20 mins ,22:35,Mumbai,"₹ 3,692",1 stop via Bengaluru,2020-10-05,0,2020-10-01,3
IndiGo,6E-268 | 6E-313,18:55,New Delhi,04 hrs 20 mins ,23:15,Mumbai,"₹ 3,692",1 stop via Ahmedabad,2020-10-05,0,2020-10-01,3
IndiGo,6E-765 | 6E-384,05:10,New Delhi,05 hrs 50 mins ,11:00,Mumbai,"₹ 4,060",1 stop via Hyderabad,2020-10-05,0,2020-10-01,3
IndiGo,6E-2298 | 6E-313,16:15,New Delhi,07 hrs ,23:15,Mumbai,"₹ 3,746",1 stop via Ahmedabad,2020-10-05,0,2020-10-01,3
IndiGo,6E-653 | 6E-313,13:50,New Delhi,09 hrs 25 mins ,23:15,Mumbai,"₹ 3,746",1 stop via Ahmedabad,2020-10-05,0,2020-10-01,3
Go Air,G8-715 | G8-537,06:00,New Delhi,14 hrs 05 mins ,20:05,Mumbai,"₹ 4,270",1 stop via Ahmedabad,2020-10-05,0,2020-10-01,3
Spicejet,SG-789,08:20,New Delhi,02 hrs 05 mins ,10:25,Mumbai,"₹ 3,746",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-995,09:25,New Delhi,02 hrs 05 mins ,11:30,Mumbai,"₹ 3,746",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-945,12:10,New Delhi,02 hrs 05 mins ,14:15,Mumbai,"₹ 4,270",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-933,15:10,New Delhi,02 hrs 05 mins ,17:15,Mumbai,"₹ 3,746",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-941,16:30,New Delhi,02 hrs 05 mins ,18:35,Mumbai,"₹ 3,746",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-955,18:10,New Delhi,02 hrs 05 mins ,20:15,Mumbai,"₹ 4,270",Non stop,2020-10-05,0,2020-10-01,3
Air India,AI-887,06:50,New Delhi,02 hrs 10 mins ,09:00,Mumbai,"₹ 3,746",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-943,07:45,New Delhi,02 hrs 10 mins ,09:55,Mumbai,"₹ 3,746",Non stop,2020-10-05,0,2020-10-01,3
Air India,AI-865,10:40,New Delhi,02 hrs 10 mins ,12:50,Mumbai,"₹ 4,270",Non stop,2020-10-05,0,2020-10-01,3
Vistara,UK-993,13:30,New Delhi,02 hrs 10 mins ,15:40,Mumbai,"₹ 3,900",Non stop,2020-10-05,0,2020-10-01,3
Air India,AI-537,17:00,New Delhi,02 hrs 15 mins ,19:15,Mumbai,"₹ 3,900",Non stop,2020-10-05,0,2020-10-01,3
Air India,AI-624,20:00,New Delhi,02 hrs 15 mins ,22:15,Mumbai,"₹ 6,734",Non stop,2020-10-05,0,2020-10-01,3
Spicejet,SG-8723,06:45,New Delhi,02 hrs 25 mins ,09:10,Mumbai,"₹ 6,805",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-5339,11:10,New Delhi,02 hrs 05 mins ,13:15,Mumbai,"₹ 3,955",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-6215,12:55,New Delhi,02 hrs 05 mins ,15:00,Mumbai,"₹ 3,955",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-755,15:35,New Delhi,02 hrs 05 mins ,17:40,Mumbai,"₹ 4,854",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-6957,19:20,New Delhi,02 hrs 05 mins ,21:25,Mumbai,"₹ 3,955",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-148,05:55,New Delhi,02 hrs 10 mins ,08:05,Mumbai,"₹ 3,955",Non stop,2020-10-05,0,2020-10-01,3
Go Air,G8-334,06:05,New Delhi,02 hrs 10 mins ,08:15,Mumbai,"₹ 4,480",Non stop,2020-10-05,0,2020-10-01,3
IndiGo,6E-493,18:20,New Delhi,02 hrs 10 mins ,20:30,Mumbai,"₹ 5,264",Non stop,2020-10-05,0,2020-10-01,3
Go Air,G8-336,20:10,New Delhi,02 hrs 15 mins ,22:25,Mumbai,"₹ 5,823",Non stop,2020-10-05,0,2020-10-01,3
Spicejet,SG-2770 | SG-780,07:20,New Delhi,04 hrs 10 mins ,11:30,Mumbai,"₹ 3,955",1 stop via Dehradun,2020-10-05,0,2020-10-01,3
IndiGo,6E-135 | 6E-297,09:20,New Delhi,04 hrs 35 mins ,13:55,Mumbai,"₹ 3,955",1 stop via Nagpur,2020-10-05,0,2020-10-01,3
IndiGo,6E-2043 | 6E-6343,09:15,New Delhi,05 hrs 30 mins ,14:45,Mumbai,"₹ 4,480",1 stop via Ahmedabad,2020-10-05,0,2020-10-01,3
IndiGo,6E-2064 | 6E-192,12:00,New Delhi,06 hrs 25 mins ,18:25,Mumbai,"₹ 5,264",1 stop via Vadodara,2020-10-05,0,2020-10-01,3
IndiGo,6E-739 | 6E-969,11:00,New Delhi,07 hrs 20 mins ,18:20,Mumbai,"₹ 5,823",1 stop via Hyderabad,2020-10-05,0,2020-10-01,3
IndiGo,6E-739 | 6E-6276,11:00,New Delhi,09 hrs 45 mins ,20:45,Mumbai,"₹ 3,955",1 stop via Hyderabad,2020-10-05,0,2020-10-01,3
IndiGo,6E-5055 | 6E-6329,21:40,New Delhi,10 hrs 35 mins ,08:15+1 DAYArrival : Mumbai06 Oct 2020,Mumbai,"₹ 3,955",1 stop via Hyderabad,2020-10-05,0,2020-10-01,3
IndiGo,6E-5001 | 6E-969,07:30,New Delhi,10 hrs 50 mins ,18:20,Mumbai,"₹ 4,480",1 stop via Hyderabad,2020-10-05,0,2020-10-01,3
Spicejet,SG-8169,19:50,New Delhi,02 hrs 15 mins ,22:05,Mumbai,"₹ 3,955",Non stop,2020-10-05,0,2020-10-01,3
Go Air,G8-188 | G8-419,15:50,New Delhi,04 hrs 30 mins ,20:20,Mumbai,"₹ 3,955",1 stop via Lucknow,2020-10-05,0,2020-10-01,3
IndiGo,6E-2424 | 6E-5318,14:30,New Delhi,04 hrs 45 mins ,19:15,Mumbai,"₹ 4,480",1 stop via Lucknow,2020-10-05,0,2020-10-01,3
IndiGo,6E-943 | 6E-5318,12:25,New Delhi,06 hrs 50 mins ,19:15,Mumbai,"₹ 5,264",1 stop via Lucknow,2020-10-05,0,2020-10-01,3
IndiGo,6E-906 | 6E-5318,08:40,New Delhi,10 hrs 35 mins ,19:15,Mumbai,"₹ 5,823",1 stop via Lucknow,2020-10-05,0,2020-10-01,3
IndiGo,6E-212 | 6E-6097,10:00,New Delhi,06 hrs 25 mins ,16:25,Mumbai,"₹ 3,955",1 stop via Goa,2020-10-05,0,2020-10-01,3
IndiGo,6E-6613 | 6E-579,09:05,New Delhi,08 hrs 55 mins ,18:00,Mumbai,"₹ 3,955",1 stop via Varanasi,2020-10-05,0,2020-10-01,3
Spicejet,SG-8705 | SG-449,07:00,New Delhi,13 hrs 55 mins ,20:55,Mumbai,"₹ 4,480",1 stop via Bengaluru,2020-10-05,0,2020-10-01,3
Spicejet,SG-905 | SG-449,19:40,New Delhi,25 hrs 15 mins ,20:55+1 DAYArrival : Mumbai06 Oct 2020,Mumbai,"₹ 5,264",1 stop via Bengaluru,2020-10-05,0,2020-10-01,3
Spicejet,SG-8128 | SG-776,10:55,New Delhi,12 hrs 45 mins ,23:40,Mumbai,"₹ 5,823",1 stop via Chennai,2020-10-05,0,2020-10-01,3
Spicejet,SG-8105 | SG-776,21:30,New Delhi,26 hrs 10 mins ,23:40+1 DAYArrival : Mumbai06 Oct 2020,Mumbai,"₹ 3,955",1 stop via Chennai,2020-10-05,0,2020-10-01,3
AirAsia,I5-814 | I5-630,08:10,New Delhi,13 hrs 10 mins ,21:20,Mumbai,"₹ 3,955",1 stop via Bhubaneswar,2020-10-05,0,2020-10-01,3
Vistara,UK-899 | UK-878,14:20,New Delhi,05 hrs 25 mins ,19:45,Mumbai,"₹ 5,110",1 stop via Hyderabad,2020-10-05,0,2020-10-01,3
Vistara,UK-829 | UK-878,07:20,New Delhi,12 hrs 25 mins ,19:45,Mumbai,"₹ 3,955",1 stop via Hyderabad,2020-10-05,0,2020-10-01,3
Spicejet,SG-2871,07:20,New Delhi,04 hrs 20 mins ,11:40,Mumbai,"₹ 3,955",1 stop via Jabalpur,2020-10-05,0,2020-10-01,3
IndiGo,6E-826 | 6E-137,08:05,New Delhi,05 hrs 55 mins ,14:00,Mumbai,"₹ 4,480",1 stop via Gorakhpur,2020-10-05,0,2020-10-01,3
Spicejet,SG-987 | SG-703,17:45,New Delhi,18 hrs 10 mins ,11:55+1 DAYArrival : Mumbai06 Oct 2020,Mumbai,"₹ 5,264",1 stop via Varanasi,2020-10-05,0,2020-10-01,3
Spicejet,SG-8429 | SG-453,10:15,New Delhi,08 hrs 35 mins ,18:50,Mumbai,"₹ 5,823",1 stop via Gorakhpur,2020-10-05,0,2020-10-01,3
Spicejet,SG-8152 | SG-784,10:20,New Delhi,27 hrs 15 mins ,13:35+1 DAYArrival : Mumbai06 Oct 2020,Mumbai,"₹ 3,955",1 stop via Guwahati,2020-10-05,0,2020-10-01,3
Spicejet,SG-8429 | SG-415,10:15,New Delhi,06 hrs 50 mins ,17:05,Mumbai,"₹ 3,955",1 stop via Gorakhpur,2020-10-05,0,2020-10-01,3
Vistara,UK-833 | UK-826,08:30,New Delhi,05 hrs 45 mins ,14:15,Mumbai,"₹ 5,110",1 stop via Chennai,2020-10-05,0,2020-10-01,3
Vistara,UK-847 | UK-842,11:00,New Delhi,05 hrs ,16:00,Mumbai,"₹ 3,955",1 stop via Goa,2020-10-05,0,2020-10-01,3
Air India,AI-512 | AI-681,11:10,New Delhi,10 hrs 20 mins ,21:30,Mumbai,"₹ 3,955",1 stop via Kochi,2020-10-05,0,2020-10-01,3
Spicejet,SG-942 | SG-284,19:30,New Delhi,20 hrs 15 mins ,15:45+1 DAYArrival : Mumbai06 Oct 2020,Mumbai,"₹ 4,480",1 stop via Patna,2020-10-05,0,2020-10-01,3
Spicejet,SG-8480 | SG-284,15:55,New Delhi,23 hrs 50 mins ,15:45+1 DAYArrival : Mumbai06 Oct 2020,Mumbai,"₹ 5,264",1 stop via Patna,2020-10-05,0,2020-10-01,3
Air India,AI-547 | AI-658,07:40,New Delhi,07 hrs 45 mins ,15:25,Mumbai,"₹ 5,823",1 stop via Coimbatore,2020-10-05,0,2020-10-01,3
IndiGo,6E-2037 | 6E-5915,10:00,New Delhi,07 hrs 45 mins ,17:45,Mumbai,"₹ 3,955",1 stop via Allahabad,2020-10-05,0,2020-10-01,3
AirAsia,I5-978 | I5-316,15:45,New Delhi,16 hrs 45 mins ,08:30+1 DAYArrival : Mumbai06 Oct 2020,Mumbai,"₹ 3,955",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
Go Air,G8-131 | G8-352,06:50,New Delhi,07 hrs 30 mins ,14:20,Mumbai,"₹ 5,110",1 stop via Patna,2020-10-05,0,2020-10-01,3
Spicejet,SG-263 | SG-366,06:05,New Delhi,15 hrs 45 mins ,21:50,Mumbai,"₹ 3,955",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
Spicejet,SG-8721 | SG-284,06:25,New Delhi,09 hrs 20 mins ,15:45,Mumbai,"₹ 3,955",1 stop via Patna,2020-10-05,0,2020-10-01,3
Vistara,UK-705 | UK-774,07:10,New Delhi,14 hrs 40 mins ,21:50,Mumbai,"₹ 5,110",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
Vistara,UK-747 | UK-774,13:55,New Delhi,07 hrs 55 mins ,21:50,Mumbai,"₹ 3,955",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
Vistara,UK-705 | UK-772,07:10,New Delhi,06 hrs 50 mins ,14:00,Mumbai,"₹ 3,955",1 stop via Kolkata,2020-10-05,0,2020-10-01,3
