airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
IndiGo,6E-2174,21:15,Mumbai,02 hrs 25 mins ,23:40,New Delhi,"₹ 6,098",Non stop,2020-11-25,2,2020-11-09,0
Go Air,G8-321,14:30,Mumbai,02 hrs 05 mins ,16:35,New Delhi,"₹ 4,006",Non stop,2020-11-25,2,2020-11-09,0
Spicejet,SG-308 | SG-8194,06:10,Mumbai,25 hrs 35 mins ,07:45+1 DAYArrival : New Delhi26 Nov 2020,New Delhi,"₹ 4,006",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
Vistara,UK-994,09:45,Mumbai,02 hrs 10 mins ,11:55,New Delhi,"₹ 4,636",Non stop,2020-11-25,2,2020-11-09,0
Spicejet,SG-279 | SG-2645,16:50,Mumbai,15 hrs 20 mins ,08:10+1 DAYArrival : New Delhi26 Nov 2020,New Delhi,"₹ 5,539",1 stop via Jaipur,2020-11-25,2,2020-11-09,0
IndiGo,6E-749 | 6E-5042,15:35,Mumbai,04 hrs 45 mins ,20:20,New Delhi,"₹ 6,098",1 stop via Udaipur,2020-11-25,2,2020-11-09,0
IndiGo,6E-5323 | 6E-5042,11:40,Mumbai,08 hrs 40 mins ,20:20,New Delhi,"₹ 4,006",1 stop via Udaipur,2020-11-25,2,2020-11-09,0
Spicejet,SG-779 | SG-2034,05:50,Mumbai,14 hrs 30 mins ,20:20,New Delhi,"₹ 4,006",1 stop via Dehradun,2020-11-25,2,2020-11-09,0
IndiGo,6E-5362 | 6E-2045,07:50,Mumbai,05 hrs 50 mins ,13:40,New Delhi,"₹ 4,636",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-533 | 6E-184,07:50,Mumbai,06 hrs 30 mins ,14:20,New Delhi,"₹ 5,539",1 stop via Dehradun,2020-11-25,2,2020-11-09,0
IndiGo,6E-213 | 6E-2615,15:45,Mumbai,04 hrs 30 mins ,20:15,New Delhi,"₹ 6,098",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-213 | 6E-267,15:45,Mumbai,07 hrs 05 mins ,22:50,New Delhi,"₹ 4,006",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-5361 | 6E-5045,14:55,Mumbai,05 hrs 55 mins ,20:50,New Delhi,"₹ 4,006",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-6328 | 6E-6684,15:45,Mumbai,06 hrs 50 mins ,22:35,New Delhi,"₹ 4,636",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-5361 | 6E-6684,14:55,Mumbai,07 hrs 40 mins ,22:35,New Delhi,"₹ 5,539",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-409 | 6E-5002,06:30,Mumbai,06 hrs 30 mins ,13:00,New Delhi,"₹ 6,098",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-6117 | 6E-2165,12:00,Mumbai,06 hrs 55 mins ,18:55,New Delhi,"₹ 4,006",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-6117 | 6E-5045,12:00,Mumbai,08 hrs 50 mins ,20:50,New Delhi,"₹ 4,006",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
Vistara,UK-795 | UK-798,08:00,Mumbai,12 hrs 45 mins ,20:45,New Delhi,"₹ 4,636",1 stop via Raipur,2020-11-25,2,2020-11-09,0
AirAsia,I5-942 | I5-722,12:30,Mumbai,14 hrs ,02:30+1 DAYArrival : New Delhi26 Nov 2020,New Delhi,"₹ 5,539",1 stop via Bengaluru,2020-11-25,2,2020-11-09,0
IndiGo,6E-6752 | 6E-6468,09:10,Mumbai,07 hrs 15 mins ,16:25,New Delhi,"₹ 6,098",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
Spicejet,SG-2642,16:20,Mumbai,04 hrs 05 mins ,20:25,New Delhi,"₹ 4,006",1 stop via Jabalpur,2020-11-25,2,2020-11-09,0
Spicejet,SG-947 | SG-2644,06:00,Mumbai,05 hrs ,11:00,New Delhi,"₹ 4,006",1 stop via Rajkot,2020-11-25,2,2020-11-09,0
AirAsia,I5-320 | I5-979,10:45,Mumbai,11 hrs 05 mins ,21:50,New Delhi,"₹ 5,056",1 stop via Kolkata,2020-11-25,2,2020-11-09,0
AirAsia,I5-1335 | I5-741,21:05,Mumbai,17 hrs 15 mins ,14:20+1 DAYArrival : New Delhi26 Nov 2020,New Delhi,"₹ 4,006","2 stop via Goa,Bengaluru",2020-11-25,2,2020-11-09,0
Spicejet,SG-323 | SG-8104,20:40,Mumbai,13 hrs 15 mins ,09:55+1 DAYArrival : New Delhi26 Nov 2020,New Delhi,"₹ 4,006",1 stop via Chennai,2020-11-25,2,2020-11-09,0
Air India,AI-652 | AI-484,17:00,Mumbai,06 hrs 40 mins ,23:40,New Delhi,"₹ 5,056",1 stop via Raipur,2020-11-25,2,2020-11-09,0
Air India,AI-617 | AI-840,14:10,Mumbai,08 hrs 25 mins ,22:35,New Delhi,"₹ 4,006",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
Air India,AI-651 | AI-452,09:30,Mumbai,14 hrs 25 mins ,23:55,New Delhi,"₹ 4,006",1 stop via Visakhapatnam,2020-11-25,2,2020-11-09,0
IndiGo,6E-317 | 6E-276,13:50,Mumbai,06 hrs 10 mins ,20:00,New Delhi,"₹ 5,056",1 stop via Goa,2020-11-25,2,2020-11-09,0
Spicejet,SG-771 | SG-8129,11:45,Mumbai,09 hrs 05 mins ,20:50,New Delhi,"₹ 4,006",1 stop via Chennai,2020-11-25,2,2020-11-09,0
Spicejet,SG-771 | SG-8104,11:45,Mumbai,22 hrs 10 mins ,09:55+1 DAYArrival : New Delhi26 Nov 2020,New Delhi,"₹ 4,006",1 stop via Chennai,2020-11-25,2,2020-11-09,0
IndiGo,6E-431 | 6E-2199,14:45,Mumbai,08 hrs 05 mins ,22:50,New Delhi,"₹ 5,056",1 stop via Nagpur,2020-11-25,2,2020-11-09,0
Air India,AI-669 | AI-474,12:00,Mumbai,09 hrs 45 mins ,21:45,New Delhi,"₹ 4,006",1 stop via Bhubaneswar,2020-11-25,2,2020-11-09,0
Air India,AI-669 | AI-424,12:00,Mumbai,11 hrs 15 mins ,23:15,New Delhi,"₹ 4,006","2 stop via Bhubaneswar,Surat",2020-11-25,2,2020-11-09,0
IndiGo,6E-495 | 6E-2152,09:00,Mumbai,06 hrs 25 mins ,15:25,New Delhi,"₹ 4,636",1 stop via Chandigarh,2020-11-25,2,2020-11-09,0
Vistara,UK-853 | UK-818,16:05,Mumbai,06 hrs 10 mins ,22:15,New Delhi,"₹ 5,539",1 stop via Bengaluru,2020-11-25,2,2020-11-09,0
Vistara,UK-863 | UK-816,08:15,Mumbai,06 hrs 35 mins ,14:50,New Delhi,"₹ 6,098",1 stop via Bengaluru,2020-11-25,2,2020-11-09,0
Vistara,UK-863 | UK-812,08:15,Mumbai,08 hrs 40 mins ,16:55,New Delhi,"₹ 4,007",1 stop via Bengaluru,2020-11-25,2,2020-11-09,0
Air India,AI-639 | AI-503,10:30,Mumbai,09 hrs 25 mins ,19:55,New Delhi,"₹ 4,007",1 stop via Bengaluru,2020-11-25,2,2020-11-09,0
Vistara,UK-863 | UK-820,08:15,Mumbai,12 hrs 05 mins ,20:20,New Delhi,"₹ 4,905",1 stop via Bengaluru,2020-11-25,2,2020-11-09,0
Air India,AI-639 | AI-502,10:30,Mumbai,13 hrs 15 mins ,23:45,New Delhi,"₹ 4,007",1 stop via Bengaluru,2020-11-25,2,2020-11-09,0
Vistara,UK-863 | UK-818,08:15,Mumbai,14 hrs ,22:15,New Delhi,"₹ 4,007",1 stop via Bengaluru,2020-11-25,2,2020-11-09,0
Go Air,G8-306 | G8-176,19:35,Mumbai,15 hrs ,10:35+1 DAYArrival : New Delhi26 Nov 2020,New Delhi,"₹ 4,905",1 stop via Lucknow,2020-11-25,2,2020-11-09,0
IndiGo,6E-464 | 6E-511,11:50,Mumbai,07 hrs 45 mins ,19:35,New Delhi,"₹ 4,007",1 stop via Raipur,2020-11-25,2,2020-11-09,0
Go Air,G8-245 | G8-714,19:30,Mumbai,14 hrs 10 mins ,09:40+1 DAYArrival : New Delhi26 Nov 2020,New Delhi,"₹ 4,007",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
Go Air,G8-141 | G8-195,11:20,Mumbai,08 hrs 25 mins ,19:45,New Delhi,"₹ 4,400",1 stop via Goa,2020-11-25,2,2020-11-09,0
Vistara,UK-861 | UK-856,06:30,Mumbai,04 hrs 40 mins ,11:10,New Delhi,"₹ 4,007",1 stop via Goa,2020-11-25,2,2020-11-09,0
IndiGo,6E-5011 | 6E-243,06:20,Mumbai,05 hrs 25 mins ,11:45,New Delhi,"₹ 4,007",1 stop via Lucknow,2020-11-25,2,2020-11-09,0
Go Air,G8-289 | G8-196,11:00,Mumbai,06 hrs 20 mins ,17:20,New Delhi,"₹ 4,400",1 stop via Jammu,2020-11-25,2,2020-11-09,0
Vistara,UK-825 | UK-838,08:20,Mumbai,06 hrs 30 mins ,14:50,New Delhi,"₹ 4,007",1 stop via Chennai,2020-11-25,2,2020-11-09,0
Vistara,UK-771 | UK-778,07:30,Mumbai,11 hrs 55 mins ,19:25,New Delhi,"₹ 4,007",1 stop via Kolkata,2020-11-25,2,2020-11-09,0
Vistara,UK-825 | UK-834,08:20,Mumbai,11 hrs 55 mins ,20:15,New Delhi,"₹ 4,905",1 stop via Chennai,2020-11-25,2,2020-11-09,0
IndiGo,6E-179 | 6E-276,12:45,Mumbai,07 hrs 15 mins ,20:00,New Delhi,"₹ 4,007",1 stop via Goa,2020-11-25,2,2020-11-09,0
Spicejet,SG-2642 | SG-3030,16:20,Mumbai,19 hrs 10 mins ,11:30+1 DAYArrival : New Delhi26 Nov 2020,New Delhi,"₹ 4,007",1 stop via Jabalpur,2020-11-25,2,2020-11-09,0
Air India,AI-773 | AI-536,16:00,Mumbai,07 hrs ,23:00,New Delhi,"₹ 4,400",1 stop via Kolkata,2020-11-25,2,2020-11-09,0
Air India,AI-675 | AI-402,06:10,Mumbai,07 hrs 20 mins ,13:30,New Delhi,"₹ 4,007",1 stop via Kolkata,2020-11-25,2,2020-11-09,0
Air India,AI-681 | AI-466,14:45,Mumbai,10 hrs 30 mins ,01:15+1 DAYArrival : New Delhi26 Nov 2020,New Delhi,"₹ 4,007",1 stop via Kochi,2020-11-25,2,2020-11-09,0
Vistara,UK-861 | UK-848,06:30,Mumbai,10 hrs 35 mins ,17:05,New Delhi,"₹ 4,400",1 stop via Goa,2020-11-25,2,2020-11-09,0
Air India,AI-675 | AI-536,06:10,Mumbai,16 hrs 50 mins ,23:00,New Delhi,"₹ 4,007",1 stop via Kolkata,2020-11-25,2,2020-11-09,0
Go Air,G8-349 | G8-416,09:15,Mumbai,08 hrs 45 mins ,18:00,New Delhi,"₹ 4,007",1 stop via Varanasi,2020-11-25,2,2020-11-09,0
IndiGo,6E-179 | 6E-2025,12:45,Mumbai,05 hrs 35 mins ,18:20,New Delhi,"₹ 4,400",1 stop via Goa,2020-11-25,2,2020-11-09,0
Vistara,UK-841 | UK-848,12:30,Mumbai,04 hrs 35 mins ,17:05,New Delhi,"₹ 4,007",1 stop via Goa,2020-11-25,2,2020-11-09,0
IndiGo,6E-578 | 6E-521,12:55,Mumbai,06 hrs 25 mins ,19:20,New Delhi,"₹ 4,007",1 stop via Varanasi,2020-11-25,2,2020-11-09,0
Vistara,UK-621 | UK-674,07:30,Mumbai,09 hrs 25 mins ,16:55,New Delhi,"₹ 4,400",1 stop via Varanasi,2020-11-25,2,2020-11-09,0
IndiGo,6E-578 | 6E-6698,12:55,Mumbai,08 hrs 45 mins ,21:40,New Delhi,"₹ 4,007",1 stop via Varanasi,2020-11-25,2,2020-11-09,0
Air India,AI-675 | AI-701,06:10,Mumbai,13 hrs 15 mins ,19:25,New Delhi,"₹ 4,007",1 stop via Kolkata,2020-11-25,2,2020-11-09,0
IndiGo,6E-5317 | 6E-5004,14:00,Mumbai,05 hrs 45 mins ,19:45,New Delhi,"₹ 4,400",1 stop via Lucknow,2020-11-25,2,2020-11-09,0
Air India,AI-671 | AI-554,09:25,Mumbai,14 hrs 55 mins ,00:20+1 DAYArrival : New Delhi26 Nov 2020,New Delhi,"₹ 4,269",1 stop via Chennai,2020-11-25,2,2020-11-09,0
IndiGo,6E-5325 | 6E-2126,10:25,Mumbai,07 hrs 20 mins ,17:45,New Delhi,"₹ 4,269",1 stop via Nagpur,2020-11-25,2,2020-11-09,0
Air India,AI-697 | AI-416,15:15,Mumbai,05 hrs 55 mins ,21:10,New Delhi,"₹ 4,714",1 stop via Patna,2020-11-25,2,2020-11-09,0
IndiGo,6E-5015 | 6E-2137,06:25,Mumbai,06 hrs 25 mins ,12:50,New Delhi,"₹ 7,652",1 stop via Varanasi,2020-11-25,2,2020-11-09,0
airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
Vistara,UK-943,08:05,New Delhi,02 hrs 05 mins ,10:10,Mumbai,"₹ 3,955",Non stop,2020-11-25,2,2020-11-09,0
Vistara,UK-995,09:25,New Delhi,02 hrs 05 mins ,11:30,Mumbai,"₹ 3,955",Non stop,2020-11-25,2,2020-11-09,0
Vistara,UK-941,16:30,New Delhi,02 hrs 05 mins ,18:35,Mumbai,"₹ 4,585",Non stop,2020-11-25,2,2020-11-09,0
Air India,AI-887,06:50,New Delhi,02 hrs 10 mins ,09:00,Mumbai,"₹ 5,488",Non stop,2020-11-25,2,2020-11-09,0
Vistara,UK-945,12:30,New Delhi,02 hrs 10 mins ,14:40,Mumbai,"₹ 6,047",Non stop,2020-11-25,2,2020-11-09,0
Vistara,UK-993,13:50,New Delhi,02 hrs 10 mins ,16:00,Mumbai,"₹ 3,955",Non stop,2020-11-25,2,2020-11-09,0
Air India,AI-865,10:40,New Delhi,02 hrs 15 mins ,12:55,Mumbai,"₹ 3,955",Non stop,2020-11-25,2,2020-11-09,0
Air India,AI-537,17:00,New Delhi,02 hrs 15 mins ,19:15,Mumbai,"₹ 4,585",Non stop,2020-11-25,2,2020-11-09,0
Air India,AI-624,20:00,New Delhi,02 hrs 15 mins ,22:15,Mumbai,"₹ 5,488",Non stop,2020-11-25,2,2020-11-09,0
Go Air,G8-334,06:05,New Delhi,02 hrs 05 mins ,08:10,Mumbai,"₹ 6,047",Non stop,2020-11-25,2,2020-11-09,0
Spicejet,SG-789,08:20,New Delhi,02 hrs 05 mins ,10:25,Mumbai,"₹ 3,955",Non stop,2020-11-25,2,2020-11-09,0
Go Air,G8-395,11:35,New Delhi,02 hrs 05 mins ,13:40,Mumbai,"₹ 3,955",Non stop,2020-11-25,2,2020-11-09,0
Go Air,G8-324,18:40,New Delhi,02 hrs 05 mins ,20:45,Mumbai,"₹ 4,585",Non stop,2020-11-25,2,2020-11-09,0
Spicejet,SG-8169,19:50,New Delhi,02 hrs 15 mins ,22:05,Mumbai,"₹ 5,488",Non stop,2020-11-25,2,2020-11-09,0
Spicejet,SG-8723,06:45,New Delhi,02 hrs 25 mins ,09:10,Mumbai,"₹ 6,047",Non stop,2020-11-25,2,2020-11-09,0
IndiGo,6E-6215,12:50,New Delhi,02 hrs 15 mins ,15:05,Mumbai,"₹ 3,955",Non stop,2020-11-25,2,2020-11-09,0
IndiGo,6E-2035,15:40,New Delhi,02 hrs 15 mins ,17:55,Mumbai,"₹ 3,955",Non stop,2020-11-25,2,2020-11-09,0
IndiGo,6E-2173,18:20,New Delhi,02 hrs 15 mins ,20:35,Mumbai,"₹ 5,005",Non stop,2020-11-25,2,2020-11-09,0
IndiGo,6E-6957,19:20,New Delhi,02 hrs 15 mins ,21:35,Mumbai,"₹ 3,955",Non stop,2020-11-25,2,2020-11-09,0
IndiGo,6E-148,05:25,New Delhi,02 hrs 20 mins ,07:45,Mumbai,"₹ 3,955",Non stop,2020-11-25,2,2020-11-09,0
IndiGo,6E-408,06:25,New Delhi,02 hrs 20 mins ,08:45,Mumbai,"₹ 4,585",Non stop,2020-11-25,2,2020-11-09,0
IndiGo,6E-5339,10:35,New Delhi,02 hrs 25 mins ,13:00,Mumbai,"₹ 5,488",Non stop,2020-11-25,2,2020-11-09,0
Go Air,G8-336,20:35,New Delhi,02 hrs 05 mins ,22:40,Mumbai,"₹ 6,047",Non stop,2020-11-25,2,2020-11-09,0
Vistara,UK-977,19:30,New Delhi,02 hrs 05 mins ,21:35,Mumbai,"₹ 3,955",Non stop,2020-11-25,2,2020-11-09,0
Spicejet,SG-2646 | SG-276,08:50,New Delhi,26 hrs 15 mins ,11:05+1 DAYArrival : Mumbai26 Nov 2020,Mumbai,"₹ 3,955",1 stop via Jaipur,2020-11-25,2,2020-11-09,0
Vistara,UK-933,15:10,New Delhi,02 hrs 05 mins ,17:15,Mumbai,"₹ 4,585",Non stop,2020-11-25,2,2020-11-09,0
Vistara,UK-955,18:10,New Delhi,02 hrs 05 mins ,20:15,Mumbai,"₹ 5,488",Non stop,2020-11-25,2,2020-11-09,0
Go Air,G8-715 | G8-243,06:00,New Delhi,03 hrs 50 mins ,09:50,Mumbai,"₹ 6,047",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
Go Air,G8-188 | G8-307,18:50,New Delhi,13 hrs 15 mins ,08:05+1 DAYArrival : Mumbai26 Nov 2020,Mumbai,"₹ 3,955",1 stop via Lucknow,2020-11-25,2,2020-11-09,0
Go Air,G8-715 | G8-537,06:00,New Delhi,13 hrs 55 mins ,19:55,Mumbai,"₹ 3,955",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
Spicejet,SG-8193 | SG-309,19:25,New Delhi,14 hrs 15 mins ,09:40+1 DAYArrival : Mumbai26 Nov 2020,Mumbai,"₹ 5,005",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-114 | 6E-218,10:55,New Delhi,05 hrs ,15:55,Mumbai,"₹ 3,955",1 stop via Jaipur,2020-11-25,2,2020-11-09,0
IndiGo,6E-2053 | 6E-109,13:45,New Delhi,05 hrs 30 mins ,19:15,Mumbai,"₹ 3,955",1 stop via Bhopal,2020-11-25,2,2020-11-09,0
Air India,AI-481 | AI-632,09:05,New Delhi,12 hrs 25 mins ,21:30,Mumbai,"₹ 5,005",1 stop via Bhopal,2020-11-25,2,2020-11-09,0
IndiGo,6E-268 | 6E-313,18:55,New Delhi,04 hrs 30 mins ,23:25,Mumbai,"₹ 3,955",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-2257 | 6E-5363,06:45,New Delhi,04 hrs 35 mins ,11:20,Mumbai,"₹ 3,955",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-2407 | 6E-6343,09:30,New Delhi,05 hrs 10 mins ,14:40,Mumbai,"₹ 5,005",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-2298 | 6E-313,16:20,New Delhi,07 hrs 05 mins ,23:25,Mumbai,"₹ 3,956",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-2257 | 6E-6343,06:45,New Delhi,07 hrs 55 mins ,14:40,Mumbai,"₹ 3,956",1 stop via Ahmedabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-967 | 6E-413,17:10,New Delhi,05 hrs 15 mins ,22:25,Mumbai,"₹ 4,403",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-2022 | 6E-384,05:10,New Delhi,05 hrs 35 mins ,10:45,Mumbai,"₹ 7,606",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-5001 | 6E-5359,07:20,New Delhi,06 hrs 50 mins ,14:10,Mumbai,"₹ 3,956",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-739 | 6E-969,11:00,New Delhi,07 hrs 20 mins ,18:20,Mumbai,"₹ 3,956",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
IndiGo,6E-739 | 6E-6276,11:00,New Delhi,08 hrs 50 mins ,19:50,Mumbai,"₹ 4,854",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
Vistara,UK-829 | UK-878,07:30,New Delhi,12 hrs 15 mins ,19:45,Mumbai,"₹ 3,956",1 stop via Hyderabad,2020-11-25,2,2020-11-09,0
Air India,AI-469 | AI-653,06:30,New Delhi,15 hrs 15 mins ,21:45,Mumbai,"₹ 3,956",1 stop via Raipur,2020-11-25,2,2020-11-09,0
Spicejet,SG-2770 | SG-780,05:55,New Delhi,05 hrs 20 mins ,11:15,Mumbai,"₹ 4,403",1 stop via Dehradun,2020-11-25,2,2020-11-09,0
