airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
Spicejet,SG-790,15:15,Mumbai,02 hrs 05 mins ,17:20,New Delhi,"₹ 5,055",Non stop,2020-11-24,1,2020-11-18,2
Spicejet,SG-8158,19:50,Mumbai,02 hrs 05 mins ,21:55,New Delhi,"₹ 5,055",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-6374,09:40,Mumbai,02 hrs 10 mins ,11:50,New Delhi,"₹ 9,902",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-407,12:00,Mumbai,02 hrs 10 mins ,14:10,New Delhi,"₹ 14,265",Non stop,2020-11-24,1,2020-11-18,2
Spicejet,SG-8152,07:20,Mumbai,02 hrs 15 mins ,09:35,New Delhi,"₹ 5,055",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-5047,07:40,Mumbai,02 hrs 15 mins ,09:55,New Delhi,"₹ 5,055",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-637,17:25,Mumbai,02 hrs 15 mins ,19:40,New Delhi,"₹ 10,029",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-2036,18:35,Mumbai,02 hrs 15 mins ,20:50,New Delhi,"₹ 18,153",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-2174,21:15,Mumbai,02 hrs 25 mins ,23:40,New Delhi,"₹ 5,056",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-213 | 6E-2615,15:45,Mumbai,04 hrs 30 mins ,20:15,New Delhi,"₹ 5,056",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-5346 | 6E-2055,10:35,Mumbai,04 hrs 45 mins ,15:20,New Delhi,"₹ 5,539",1 stop via Aurangabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-749 | 6E-5042,15:35,Mumbai,04 hrs 45 mins ,20:20,New Delhi,"₹ 5,580",1 stop via Udaipur,2020-11-24,1,2020-11-18,2
IndiGo,6E-6262 | 6E-2057,06:20,Mumbai,05 hrs 45 mins ,12:05,New Delhi,"₹ 6,098",1 stop via Amritsar,2020-11-24,1,2020-11-18,2
IndiGo,6E-5362 | 6E-2045,07:50,Mumbai,05 hrs 50 mins ,13:40,New Delhi,"₹ 5,056",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-5361 | 6E-5162,14:55,Mumbai,05 hrs 55 mins ,20:50,New Delhi,"₹ 5,056",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-317 | 6E-276,13:50,Mumbai,06 hrs 10 mins ,20:00,New Delhi,"₹ 5,539",1 stop via Goa,2020-11-24,1,2020-11-18,2
IndiGo,6E-5015 | 6E-2137,06:25,Mumbai,06 hrs 25 mins ,12:50,New Delhi,"₹ 5,580",1 stop via Varanasi,2020-11-24,1,2020-11-18,2
IndiGo,6E-495 | 6E-2152,09:00,Mumbai,06 hrs 25 mins ,15:25,New Delhi,"₹ 6,098",1 stop via Chandigarh,2020-11-24,1,2020-11-18,2
IndiGo,6E-409 | 6E-5002,06:30,Mumbai,06 hrs 30 mins ,13:00,New Delhi,"₹ 5,056",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-672 | 6E-2425,11:00,Mumbai,06 hrs 45 mins ,17:45,New Delhi,"₹ 5,056",1 stop via Lucknow,2020-11-24,1,2020-11-18,2
IndiGo,6E-6328 | 6E-6684,15:45,Mumbai,06 hrs 50 mins ,22:35,New Delhi,"₹ 5,539",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-6117 | 6E-2165,12:00,Mumbai,06 hrs 55 mins ,18:55,New Delhi,"₹ 5,580",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-213 | 6E-267,15:45,Mumbai,07 hrs 05 mins ,22:50,New Delhi,"₹ 6,098",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-6752 | 6E-6468,09:10,Mumbai,07 hrs 15 mins ,16:25,New Delhi,"₹ 5,056",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-179 | 6E-276,12:45,Mumbai,07 hrs 15 mins ,20:00,New Delhi,"₹ 5,056",1 stop via Goa,2020-11-24,1,2020-11-18,2
IndiGo,6E-662 | 6E-2052,09:45,Mumbai,07 hrs 40 mins ,17:25,New Delhi,"₹ 5,539",1 stop via Bhopal,2020-11-24,1,2020-11-18,2
IndiGo,6E-5361 | 6E-6684,14:55,Mumbai,07 hrs 40 mins ,22:35,New Delhi,"₹ 5,580",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-464 | 6E-511,11:50,Mumbai,07 hrs 45 mins ,19:35,New Delhi,"₹ 6,098",1 stop via Raipur,2020-11-24,1,2020-11-18,2
IndiGo,6E-431 | 6E-2199,14:45,Mumbai,08 hrs 05 mins ,22:50,New Delhi,"₹ 5,056",1 stop via Nagpur,2020-11-24,1,2020-11-18,2
Spicejet,SG-308 | SG-8194,06:10,Mumbai,25 hrs 35 mins ,07:45+1 DAYArrival : New Delhi25 Nov 2020,New Delhi,"₹ 5,056",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-5011 | 6E-243,06:20,Mumbai,05 hrs 25 mins ,11:45,New Delhi,"₹ 5,580",1 stop via Lucknow,2020-11-24,1,2020-11-18,2
AirAsia,I5-942 | I5-741,07:25,Mumbai,06 hrs 20 mins ,13:45,New Delhi,"₹ 5,056",1 stop via Bengaluru,2020-11-24,1,2020-11-18,2
AirAsia,I5-637 | I5-994,09:20,Mumbai,08 hrs 50 mins ,18:10,New Delhi,"₹ 5,056",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
AirAsia,I5-309 | I5-994,08:35,Mumbai,09 hrs 35 mins ,18:10,New Delhi,"₹ 5,539",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
AirAsia,I5-984 | I5-741,23:25,Mumbai,15 hrs 25 mins ,14:50+1 DAYArrival : New Delhi25 Nov 2020,New Delhi,"₹ 5,580",1 stop via Bengaluru,2020-11-24,1,2020-11-18,2
AirAsia,I5-637 | I5-755,09:20,Mumbai,15 hrs 40 mins ,01:00+1 DAYArrival : New Delhi25 Nov 2020,New Delhi,"₹ 6,098",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-179 | 6E-2025,12:45,Mumbai,05 hrs 35 mins ,18:20,New Delhi,"₹ 5,056",1 stop via Goa,2020-11-24,1,2020-11-18,2
Air India,AI-637 | AI-532,17:15,Mumbai,06 hrs 40 mins ,23:55,New Delhi,"₹ 5,056",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
Air India,AI-707 | AI-422,10:10,Mumbai,08 hrs ,18:10,New Delhi,"₹ 5,539",1 stop via Indore,2020-11-24,1,2020-11-18,2
Go Air,G8-245 | G8-714,19:30,Mumbai,14 hrs 10 mins ,09:40+1 DAYArrival : New Delhi25 Nov 2020,New Delhi,"₹ 5,580",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
Air India,AI-625 | AI-812,08:00,Mumbai,13 hrs 35 mins ,21:35,New Delhi,"₹ 6,098",1 stop via Lucknow,2020-11-24,1,2020-11-18,2
IndiGo,6E-5325 | 6E-2126,10:25,Mumbai,07 hrs 20 mins ,17:45,New Delhi,"₹ 5,056",1 stop via Nagpur,2020-11-24,1,2020-11-18,2
Air India,AI-652 | AI-484,17:00,Mumbai,06 hrs 40 mins ,23:40,New Delhi,"₹ 5,056",1 stop via Raipur,2020-11-24,1,2020-11-18,2
IndiGo,6E-5317 | 6E-5004,14:00,Mumbai,05 hrs 45 mins ,19:45,New Delhi,"₹ 9,361",1 stop via Lucknow,2020-11-24,1,2020-11-18,2
Air India,AI-649 | AI-480,08:50,Mumbai,15 hrs 09 mins ,23:59,New Delhi,"₹ 5,056",1 stop via Amritsar,2020-11-24,1,2020-11-18,2
Go Air,G8-141 | G8-195,11:20,Mumbai,08 hrs 25 mins ,19:45,New Delhi,"₹ 5,056",1 stop via Goa,2020-11-24,1,2020-11-18,2
Go Air,G8-289 | G8-196,11:00,Mumbai,06 hrs 20 mins ,17:20,New Delhi,"₹ 9,361",1 stop via Jammu,2020-11-24,1,2020-11-18,2
Spicejet,SG-2642,16:20,Mumbai,04 hrs 05 mins ,20:25,New Delhi,"₹ 5,056",1 stop via Jabalpur,2020-11-24,1,2020-11-18,2
IndiGo,6E-578 | 6E-521,12:55,Mumbai,06 hrs 25 mins ,19:20,New Delhi,"₹ 5,056",1 stop via Varanasi,2020-11-24,1,2020-11-18,2
Air India,AI-651 | AI-452,09:30,Mumbai,14 hrs 25 mins ,23:55,New Delhi,"₹ 9,361","2 stop via Tirupati,Visakhapatnam",2020-11-24,1,2020-11-18,2
Go Air,G8-513 | G8-403,06:00,Mumbai,04 hrs 40 mins ,10:40,New Delhi,"₹ 5,056",1 stop via Varanasi,2020-11-24,1,2020-11-18,2
Go Air,G8-513 | G8-416,06:00,Mumbai,12 hrs ,18:00,New Delhi,"₹ 5,056",1 stop via Varanasi,2020-11-24,1,2020-11-18,2
Air India,AI-695 | AI-428,10:10,Mumbai,12 hrs 15 mins ,22:25,New Delhi,"₹ 9,361",1 stop via Varanasi,2020-11-24,1,2020-11-18,2
Vistara,UK-853 | UK-818,16:05,Mumbai,06 hrs 10 mins ,22:15,New Delhi,"₹ 5,056",1 stop via Bengaluru,2020-11-24,1,2020-11-18,2
Vistara,UK-863 | UK-816,08:15,Mumbai,06 hrs 20 mins ,14:35,New Delhi,"₹ 5,056",1 stop via Bengaluru,2020-11-24,1,2020-11-18,2
Vistara,UK-863 | UK-812,08:15,Mumbai,09 hrs 40 mins ,17:55,New Delhi,"₹ 5,539",1 stop via Bengaluru,2020-11-24,1,2020-11-18,2
Vistara,UK-863 | UK-820,08:15,Mumbai,12 hrs 25 mins ,20:40,New Delhi,"₹ 5,580",1 stop via Bengaluru,2020-11-24,1,2020-11-18,2
Vistara,UK-863 | UK-818,08:15,Mumbai,14 hrs ,22:15,New Delhi,"₹ 6,098",1 stop via Bengaluru,2020-11-24,1,2020-11-18,2
Vistara,UK-825 | UK-838,08:20,Mumbai,06 hrs 30 mins ,14:50,New Delhi,"₹ 5,057",1 stop via Chennai,2020-11-24,1,2020-11-18,2
Vistara,UK-825 | UK-834,08:20,Mumbai,11 hrs 55 mins ,20:15,New Delhi,"₹ 5,057",1 stop via Chennai,2020-11-24,1,2020-11-18,2
Vistara,UK-621 | UK-674,07:30,Mumbai,09 hrs 25 mins ,16:55,New Delhi,"₹ 5,450",1 stop via Varanasi,2020-11-24,1,2020-11-18,2
Go Air,G8-351 | G8-158,08:55,Mumbai,09 hrs ,17:55,New Delhi,"₹ 5,057",1 stop via Patna,2020-11-24,1,2020-11-18,2
Vistara,UK-841 | UK-848,12:30,Mumbai,04 hrs 35 mins ,17:05,New Delhi,"₹ 5,057",1 stop via Goa,2020-11-24,1,2020-11-18,2
Go Air,G8-349 | G8-416,09:15,Mumbai,08 hrs 45 mins ,18:00,New Delhi,"₹ 5,450",1 stop via Varanasi,2020-11-24,1,2020-11-18,2
Spicejet,SG-2642 | SG-3030,16:20,Mumbai,19 hrs 10 mins ,11:30+1 DAYArrival : New Delhi25 Nov 2020,New Delhi,"₹ 5,057",1 stop via Jabalpur,2020-11-24,1,2020-11-18,2
Go Air,G8-351 | G8-134,08:55,Mumbai,14 hrs ,22:55,New Delhi,"₹ 5,057",1 stop via Patna,2020-11-24,1,2020-11-18,2
airline,flight_code,departure_time,departure_city,flight_duration,arrival_time,arrival_city,flight_cost,number_of_stops,departure_date,departure_day,booking_date,booking_day
Vistara,UK-943,08:05,New Delhi,02 hrs 05 mins ,10:10,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
Vistara,UK-995,09:25,New Delhi,02 hrs 05 mins ,11:30,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
Vistara,UK-933,15:10,New Delhi,02 hrs 05 mins ,17:15,Mumbai,"₹ 5,488",Non stop,2020-11-24,1,2020-11-18,2
Vistara,UK-941,16:30,New Delhi,02 hrs 05 mins ,18:35,Mumbai,"₹ 5,529",Non stop,2020-11-24,1,2020-11-18,2
Vistara,UK-955,18:10,New Delhi,02 hrs 05 mins ,20:15,Mumbai,"₹ 6,047",Non stop,2020-11-24,1,2020-11-18,2
Vistara,UK-977,19:30,New Delhi,02 hrs 05 mins ,21:35,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
Air India,AI-887,06:50,New Delhi,02 hrs 10 mins ,09:00,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
Vistara,UK-945,12:30,New Delhi,02 hrs 10 mins ,14:40,Mumbai,"₹ 5,529",Non stop,2020-11-24,1,2020-11-18,2
Vistara,UK-993,13:50,New Delhi,02 hrs 10 mins ,16:00,Mumbai,"₹ 6,418",Non stop,2020-11-24,1,2020-11-18,2
Air India,AI-865,10:40,New Delhi,02 hrs 15 mins ,12:55,Mumbai,"₹ 6,976",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-6215,12:50,New Delhi,02 hrs 15 mins ,15:05,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-638,14:30,New Delhi,02 hrs 15 mins ,16:45,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-2035,15:40,New Delhi,02 hrs 15 mins ,17:55,Mumbai,"₹ 5,529",Non stop,2020-11-24,1,2020-11-18,2
Air India,AI-537,17:00,New Delhi,02 hrs 15 mins ,19:15,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-2173,18:20,New Delhi,02 hrs 15 mins ,20:35,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-6957,19:20,New Delhi,02 hrs 15 mins ,21:35,Mumbai,"₹ 5,529",Non stop,2020-11-24,1,2020-11-18,2
Air India,AI-624,20:00,New Delhi,02 hrs 15 mins ,22:15,Mumbai,"₹ 6,418",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-148,05:25,New Delhi,02 hrs 20 mins ,07:45,Mumbai,"₹ 6,976",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-408,06:25,New Delhi,02 hrs 20 mins ,08:45,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
IndiGo,6E-5339,10:35,New Delhi,02 hrs 25 mins ,13:00,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
Go Air,G8-334,06:05,New Delhi,02 hrs 05 mins ,08:10,Mumbai,"₹ 5,488",Non stop,2020-11-24,1,2020-11-18,2
Spicejet,SG-789,08:20,New Delhi,02 hrs 05 mins ,10:25,Mumbai,"₹ 5,529",Non stop,2020-11-24,1,2020-11-18,2
Go Air,G8-395,11:35,New Delhi,02 hrs 05 mins ,13:40,Mumbai,"₹ 6,047",Non stop,2020-11-24,1,2020-11-18,2
Go Air,G8-324,18:40,New Delhi,02 hrs 05 mins ,20:45,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
Go Air,G8-336,20:35,New Delhi,02 hrs 05 mins ,22:40,Mumbai,"₹ 5,005",Non stop,2020-11-24,1,2020-11-18,2
Spicejet,SG-8169,19:50,New Delhi,02 hrs 15 mins ,22:05,Mumbai,"₹ 5,488",Non stop,2020-11-24,1,2020-11-18,2
Spicejet,SG-8723,06:45,New Delhi,02 hrs 25 mins ,09:10,Mumbai,"₹ 5,529",Non stop,2020-11-24,1,2020-11-18,2
Go Air,G8-715 | G8-243,06:00,New Delhi,03 hrs 50 mins ,09:50,Mumbai,"₹ 6,047",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
Spicejet,SG-2770 | SG-780,06:10,New Delhi,05 hrs 05 mins ,11:15,Mumbai,"₹ 5,005",1 stop via Dehradun,2020-11-24,1,2020-11-18,2
Go Air,G8-188 | G8-307,18:50,New Delhi,13 hrs 15 mins ,08:05+1 DAYArrival : Mumbai25 Nov 2020,Mumbai,"₹ 5,005",1 stop via Lucknow,2020-11-24,1,2020-11-18,2
Spicejet,SG-8193 | SG-309,20:00,New Delhi,13 hrs 40 mins ,09:40+1 DAYArrival : Mumbai25 Nov 2020,Mumbai,"₹ 9,310",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
Go Air,G8-715 | G8-537,06:00,New Delhi,13 hrs 55 mins ,19:55,Mumbai,"₹ 5,005",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
Spicejet,SG-2033 | SG-780,17:45,New Delhi,17 hrs 30 mins ,11:15+1 DAYArrival : Mumbai25 Nov 2020,Mumbai,"₹ 5,005",1 stop via Dehradun,2020-11-24,1,2020-11-18,2
Spicejet,SG-2646 | SG-276,09:10,New Delhi,25 hrs 55 mins ,11:05+1 DAYArrival : Mumbai25 Nov 2020,Mumbai,"₹ 5,488",1 stop via Jaipur,2020-11-24,1,2020-11-18,2
Spicejet,SG-2643 | SG-948,06:45,New Delhi,26 hrs 25 mins ,09:10+1 DAYArrival : Mumbai25 Nov 2020,Mumbai,"₹ 5,529",1 stop via Rajkot,2020-11-24,1,2020-11-18,2
IndiGo,6E-2061 | 6E-661,07:00,New Delhi,06 hrs 35 mins ,13:35,Mumbai,"₹ 6,047",1 stop via Bhopal,2020-11-24,1,2020-11-18,2
Air India,AI-481 | AI-632,09:05,New Delhi,12 hrs 25 mins ,21:30,Mumbai,"₹ 5,005",1 stop via Bhopal,2020-11-24,1,2020-11-18,2
IndiGo,6E-2153 | 6E-5324,07:55,New Delhi,07 hrs 30 mins ,15:25,Mumbai,"₹ 5,005",1 stop via Udaipur,2020-11-24,1,2020-11-18,2
IndiGo,6E-114 | 6E-218,10:55,New Delhi,05 hrs ,15:55,Mumbai,"₹ 5,529",1 stop via Jaipur,2020-11-24,1,2020-11-18,2
IndiGo,6E-2053 | 6E-109,13:45,New Delhi,05 hrs 30 mins ,19:15,Mumbai,"₹ 6,418",1 stop via Bhopal,2020-11-24,1,2020-11-18,2
AirAsia,I5-721 | I5-941,20:15,New Delhi,10 hrs 25 mins ,06:40+1 DAYArrival : Mumbai25 Nov 2020,Mumbai,"₹ 6,976",1 stop via Bengaluru,2020-11-24,1,2020-11-18,2
AirAsia,I5-995 | I5-941,19:00,New Delhi,11 hrs 40 mins ,06:40+1 DAYArrival : Mumbai25 Nov 2020,Mumbai,"₹ 5,005",1 stop via Bengaluru,2020-11-24,1,2020-11-18,2
IndiGo,6E-268 | 6E-313,18:55,New Delhi,04 hrs 30 mins ,23:25,Mumbai,"₹ 5,005",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-2257 | 6E-5363,06:45,New Delhi,04 hrs 35 mins ,11:20,Mumbai,"₹ 9,310",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-2407 | 6E-6343,09:30,New Delhi,05 hrs 10 mins ,14:40,Mumbai,"₹ 5,005",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-509 | 6E-6357,15:05,New Delhi,06 hrs 40 mins ,21:45,Mumbai,"₹ 5,005",1 stop via Raipur,2020-11-24,1,2020-11-18,2
IndiGo,6E-2298 | 6E-313,16:20,New Delhi,07 hrs 05 mins ,23:25,Mumbai,"₹ 5,398",1 stop via Ahmedabad,2020-11-24,1,2020-11-18,2
Air India,AI-851 | AI-638,06:30,New Delhi,14 hrs 50 mins ,21:20,Mumbai,"₹ 5,005","2 stop via Pune,Ahmedabad",2020-11-24,1,2020-11-18,2
Air India,AI-469 | AI-653,06:30,New Delhi,15 hrs 15 mins ,21:45,Mumbai,"₹ 5,005",1 stop via Raipur,2020-11-24,1,2020-11-18,2
IndiGo,6E-2125 | 6E-297,09:20,New Delhi,04 hrs 45 mins ,14:05,Mumbai,"₹ 5,398",1 stop via Nagpur,2020-11-24,1,2020-11-18,2
IndiGo,6E-733 | 6E-5381,13:40,New Delhi,04 hrs 50 mins ,18:30,Mumbai,"₹ 5,005",1 stop via Indore,2020-11-24,1,2020-11-18,2
IndiGo,6E-967 | 6E-413,17:10,New Delhi,05 hrs 15 mins ,22:25,Mumbai,"₹ 5,005",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-2022 | 6E-384,05:10,New Delhi,05 hrs 35 mins ,10:45,Mumbai,"₹ 5,398",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-2164 | 6E-6276,13:10,New Delhi,06 hrs 40 mins ,19:50,Mumbai,"₹ 5,005",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-5001 | 6E-5359,07:20,New Delhi,06 hrs 50 mins ,14:10,Mumbai,"₹ 5,005",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
IndiGo,6E-739 | 6E-969,11:00,New Delhi,07 hrs 20 mins ,18:20,Mumbai,"₹ 9,310",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
Vistara,UK-899 | UK-878,14:20,New Delhi,05 hrs 25 mins ,19:45,Mumbai,"₹ 5,005",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
Vistara,UK-829 | UK-878,07:30,New Delhi,12 hrs 15 mins ,19:45,Mumbai,"₹ 5,005",1 stop via Hyderabad,2020-11-24,1,2020-11-18,2
Air India,AI-406 | AI-696,09:25,New Delhi,06 hrs 30 mins ,15:55,Mumbai,"₹ 5,398",1 stop via Varanasi,2020-11-24,1,2020-11-18,2
Air India,AI-403 | AI-656,14:00,New Delhi,06 hrs 35 mins ,20:35,Mumbai,"₹ 5,005",1 stop via Rajkot,2020-11-24,1,2020-11-18,2
Air India,AI-411 | AI-626,07:05,New Delhi,06 hrs 15 mins ,13:20,Mumbai,"₹ 5,005",1 stop via Lucknow,2020-11-24,1,2020-11-18,2
IndiGo,6E-2056 | 6E-6261,09:00,New Delhi,06 hrs 55 mins ,15:55,Mumbai,"₹ 5,398",1 stop via Amritsar,2020-11-24,1,2020-11-18,2
IndiGo,6E-2424 | 6E-5318,14:10,New Delhi,05 hrs 20 mins ,19:30,Mumbai,"₹ 5,005",1 stop via Lucknow,2020-11-24,1,2020-11-18,2
IndiGo,6E-943 | 6E-5318,12:25,New Delhi,07 hrs 05 mins ,19:30,Mumbai,"₹ 5,005",1 stop via Lucknow,2020-11-24,1,2020-11-18,2
IndiGo,6E-129 | 6E-257,08:05,New Delhi,05 hrs 05 mins ,13:10,Mumbai,"₹ 9,310",1 stop via Dehradun,2020-11-24,1,2020-11-18,2
Go Air,G8-190 | G8-289,07:10,New Delhi,11 hrs 40 mins ,18:50,Mumbai,"₹ 5,005",1 stop via Srinagar,2020-11-24,1,2020-11-18,2
Go Air,G8-199 | G8-289,06:15,New Delhi,12 hrs 35 mins ,18:50,Mumbai,"₹ 5,005",1 stop via Srinagar,2020-11-24,1,2020-11-18,2
Go Air,G8-150 | G8-507,14:00,New Delhi,07 hrs 45 mins ,21:45,Mumbai,"₹ 5,398",1 stop via Patna,2020-11-24,1,2020-11-18,2
Go Air,G8-135 | G8-507,06:45,New Delhi,15 hrs ,21:45,Mumbai,"₹ 5,005",1 stop via Patna,2020-11-24,1,2020-11-18,2
Go Air,G8-191 | G8-289,11:20,New Delhi,07 hrs 30 mins ,18:50,Mumbai,"₹ 5,005",1 stop via Srinagar,2020-11-24,1,2020-11-18,2
IndiGo,6E-826 | 6E-137,08:05,New Delhi,07 hrs 05 mins ,15:10,Mumbai,"₹ 5,398",1 stop via Gorakhpur,2020-11-24,1,2020-11-18,2
Air India,AI-542 | AI-651,06:50,New Delhi,09 hrs 40 mins ,16:30,Mumbai,"₹ 5,005","2 stop via Tirupati,Visakhapatnam",2020-11-24,1,2020-11-18,2
Go Air,G8-135 | G8-352,06:45,New Delhi,07 hrs 25 mins ,14:10,Mumbai,"₹ 5,005",1 stop via Patna,2020-11-24,1,2020-11-18,2
